gene_id,log2FoldChange,pvalue,padj,Comparison
YNCD0024C,-1.196926,0.00328242,0.01179999,A_vs_D
YNCD0032C,-3.33016,1.27442e-27,3.376659e-25,A_vs_D
YNCD0034C,-2.282663,2.945698e-09,6.765885e-08,A_vs_D
YNCE0024W,-1.270555,6.761715e-08,1.104716e-06,A_vs_D
YNCE0028C,-3.892558,1.134226e-14,8.228537e-13,A_vs_D
YNCF0003C,-2.351987,2.905136e-11,1.099621e-09,A_vs_D
YNCF0011C,-22.82255,6.950954e-09,1.465713e-07,A_vs_D
YNCG0002C,-3.706182,0.00105527,0.004535131,A_vs_D
YNCG0005W,-25.32855,2.313759e-12,1.137101e-10,A_vs_D
YNCG0007C,-3.536499,0.001131713,0.004802689,A_vs_D
YNCG0009C,-22.29742,2.372685e-08,4.462698e-07,A_vs_D
YNCG0013W,-1.063958,0.0001071614,0.0006697864,A_vs_D
YNCG0024W,-3.336264,6.116969999999999e-21,9.558158e-19,A_vs_D
YNCG0028W,-1.688887,6.888248e-08,1.119386e-06,A_vs_D
YNCG0033W,-2.84911,0.001558074,0.006295765,A_vs_D
YNCG0042C,-22.61706,1.600691e-09,3.949234e-08,A_vs_D
YNCH0004C,-1.730748,2.34267e-06,2.432066e-05,A_vs_D
YNCH0008W,-1.234371,0.005779394,0.01864459,A_vs_D
YNCI0006W,-10.27939,0.000129536,0.0007766522,A_vs_D
YNCI0007C,-24.72902,1.059858e-14,7.781659e-13,A_vs_D
YNCJ0008W,-5.354385,1.391658e-21,2.355767e-19,A_vs_D
YNCJ0011W,-3.797442,0.00101753,0.004388414,A_vs_D
YNCJ0021C,-23.42114,1.597051e-09,3.949234e-08,A_vs_D
YNCK0002C,-1.472656,0.0003362575,0.001732167,A_vs_D
YNCK0003W,-1.69417,7.777109e-06,6.806972e-05,A_vs_D
YNCK0014W,-24.06254,6.650305e-10,1.777498e-08,A_vs_D
YNCK0020C,-1.391627,1.582496e-08,3.051814e-07,A_vs_D
YNCL0001W,-7.098857,0.0003491519,0.001790046,A_vs_D
YNCL0007W,-5.6842,0.0004947744,0.002398691,A_vs_D
YNCL0009C,-4.474511,0.0007938514,0.003570281,A_vs_D
YNCL0041C,-1.104747,0.001465555,0.00599,A_vs_D
YNCL0048W,-1.925407,4.239642e-07,5.544288e-06,A_vs_D
YNCM0011W,-1.938455,4.4141e-06,4.189957e-05,A_vs_D
YNCM0015W,-1.25578,5.510871e-05,0.0003786161,A_vs_D
YNCM0030W,-1.993102,5.826986e-10,1.599534e-08,A_vs_D
YNCM0031W,-1.553493,1.152543e-06,1.305501e-05,A_vs_D
YNCM0032C,-3.81234,9.65216e-10,2.524475e-08,A_vs_D
YNCM0034C,-1.879222,1.198428e-10,3.784052e-09,A_vs_D
YNCN0001W,-1.275556,4.757784e-05,0.0003306036,A_vs_D
YNCN0010C,-21.5381,3.04582e-08,5.557254e-07,A_vs_D
YNCN0016C,-2.042389,0.0003328779,0.001717661,A_vs_D
YNCN0017W,-5.641978,0.0005091472,0.002462495,A_vs_D
YNCN0018W,-2.629654,1.405725e-11,5.791228e-10,A_vs_D
YNCO0016W,-1.347834,0.004742332,0.01595791,A_vs_D
YNCO0022C,-1.054993,0.0009113641,0.003998454,A_vs_D
YNCO0024C,-1.57968,8.238831e-06,7.111535e-05,A_vs_D
YNCO0026W,-2.361346,1.125525e-10,3.609972e-09,A_vs_D
YNCO0027C,-1.011667,0.002564571,0.009582156,A_vs_D
YNCP0013C,-1.253691,6.937549e-05,0.000459597,A_vs_D
YNCP0025W,-1.368654,6.663482e-08,1.091593e-06,A_vs_D
YNCP0026W,-1.298522,8.741047e-09,1.793533e-07,A_vs_D
YNL005C,-2.453451,2.480581e-32,8.892152e-30,A_vs_D
YNL007C,-1.00942,0.0005736373,0.002724666,A_vs_D
YNL009W,-1.001863,0.001946617,0.00757515,A_vs_D
YNL020C,-1.221139,2.19591e-05,0.0001662345,A_vs_D
YNL038W,-1.103172,0.0001275859,0.0007698105,A_vs_D
YNL042W-B,-1.032266,0.004005425,0.01379823,A_vs_D
YNL045W,-1.900604,2.44896e-19,3.3929930000000004e-17,A_vs_D
YNL054W-B,-1.254041,0.006191569,0.01975467,A_vs_D
YNL066W,-1.483963,1.545195e-05,0.0001225276,A_vs_D
YNL085W,-1.052586,7.469798e-07,9.067919e-06,A_vs_D
YNL101W,-2.130439,4.088292e-12,1.901836e-10,A_vs_D
YNL111C,-1.807392,0.0001436396,0.0008473763,A_vs_D
YNL122C,-1.825258,7.289292e-06,6.475357e-05,A_vs_D
YNL130C,-1.144709,6.958908e-06,6.218121e-05,A_vs_D
YNL142W,-1.482838,0.000129612,0.0007766522,A_vs_D
YNL158W,-1.086787,0.001566478,0.00631357,A_vs_D
YNL159C,-1.102786,4.695507e-05,0.0003273961,A_vs_D
YNL184C,-1.511803,0.0002092345,0.001152871,A_vs_D
YNL190W,-1.009058,0.01240025,0.0350172,A_vs_D
YNL193W,-6.810369,2.33276e-93,4.738612e-90,A_vs_D
YNL214W,-1.31256,3.938462e-05,0.0002797318,A_vs_D
YNL220W,-1.302718,4.049898e-06,3.880516e-05,A_vs_D
YNL222W,-2.300846,5.783615e-14,3.831016e-12,A_vs_D
YNL234W,-1.003006,0.000146658,0.0008609901,A_vs_D
YNL238W,-1.435045,5.943476e-09,1.270861e-07,A_vs_D
YNL259C,-2.074894,3.45729e-06,3.409179e-05,A_vs_D
YNL277W,-2.02949,5.243644e-08,9.001343e-07,A_vs_D
YNL280C,-1.708799,1.273494e-12,6.521575e-11,A_vs_D
YNL284C-B,-2.891407,5.396487e-10,1.488063e-08,A_vs_D
YNL286W,-1.020699,0.000103287,0.0006502389,A_vs_D
YNL301C,-1.432195,7.6885e-07,9.277964e-06,A_vs_D
YNL311C,-1.212968,1.115121e-05,9.245646e-05,A_vs_D
YNL317W,-1.194598,2.176568e-05,0.0001651806,A_vs_D
YNL318C,-3.192557,6.960397e-14,4.560931e-12,A_vs_D
YNL326C,-1.072869,0.0003131612,0.001626943,A_vs_D
YNL336W,-2.417439,5.209983e-47,3.174964e-44,A_vs_D
YNR004W,-1.07071,0.007979952,0.0244371,A_vs_D
YNR034W-A,-1.041183,0.01164495,0.03330605,A_vs_D
YNR060W,-1.227914,0.0001891163,0.001060234,A_vs_D
YNR061C,-1.485556,9.381676e-05,0.0005980328,A_vs_D
YNR066C,-1.100977,2.759377e-06,2.81198e-05,A_vs_D
YNR067C,-1.23105,0.0005466165,0.002616717,A_vs_D
YNR069C,-1.233803,0.0001687458,0.0009664818,A_vs_D
YNR070W,-2.019192,1.013923e-10,3.32196e-09,A_vs_D
YNR074C,-3.207821,9.394954e-12,4.003696e-10,A_vs_D
YNR075W,-4.843849,1.735787e-36,7.5556329999999995e-34,A_vs_D
YOL018C,-1.041214,2.232797e-05,0.0001675698,A_vs_D
YOL030W,-1.699173,3.224764e-08,5.866182e-07,A_vs_D
YOL049W,-2.169076,4.19297e-15,3.241277e-13,A_vs_D
YOL057W,-1.105459,0.0004120878,0.002045002,A_vs_D
YOL060C,-1.454151,2.73095e-07,3.765251e-06,A_vs_D
YOL064C,-1.410668,1.636357e-06,1.76183e-05,A_vs_D
YOL086W-A,-1.192423,0.0003025833,0.001580071,A_vs_D
YOL096C,-2.538106,3.668089e-12,1.719487e-10,A_vs_D
YOL105C,-2.408456,1.028602e-15,8.954712e-14,A_vs_D
YOL107W,-1.047766,2.890028e-06,2.911047e-05,A_vs_D
YOL119C,-1.610696,4.671316e-08,8.087216e-07,A_vs_D
YOL122C,-1.294321,1.047241e-06,1.206315e-05,A_vs_D
YOL126C,-1.266122,1.386561e-05,0.0001122139,A_vs_D
YOL136C,-1.059386,0.000752618,0.003417626,A_vs_D
YOL153C,-2.143781,2.94094e-09,6.765885e-08,A_vs_D
YOL154W,-5.791251,2.342471e-12,1.142001e-10,A_vs_D
YOL155C,-2.982617,3.90989e-15,3.094399e-13,A_vs_D
YOL158C,-2.978783,1.84467e-23,3.626264e-21,A_vs_D
YOL159C,-1.346639,3.358658e-05,0.0002433729,A_vs_D
YOL159C-A,-2.866832,1.043406e-12,5.388574e-11,A_vs_D
YOR002W,-1.099322,1.206396e-07,1.86121e-06,A_vs_D
YOR009W,-2.724058,9.100443e-11,3.030497e-09,A_vs_D
YOR012W,-2.780521,6.002845e-06,5.476249e-05,A_vs_D
YOR044W,-1.373727,1.528456e-07,2.266281e-06,A_vs_D
YOR072W-B,-2.464761,2.042224e-09,4.919096e-08,A_vs_D
YOR107W,-1.126695,0.002811142,0.01035112,A_vs_D
YOR109W,-1.099519,4.351393e-12,2.008893e-10,A_vs_D
YOR114W,-1.674298,1.676029e-06,1.801362e-05,A_vs_D
YOR128C,-1.354101,0.0003539328,0.001807935,A_vs_D
YOR176W,-1.496836,6.717636e-07,8.286897e-06,A_vs_D
YOR184W,-1.358082,0.0001679528,0.0009629681,A_vs_D
YOR192C-B,-5.059944,4.492225e-56,3.421953e-53,A_vs_D
YOR219C,-2.660472,1.1118619999999999e-20,1.693922e-18,A_vs_D
YOR273C,-1.244832,8.527254e-05,0.0005498951,A_vs_D
YOR292C,-1.182146,3.493188e-06,3.439013e-05,A_vs_D
YOR296W,-1.251366,3.046943e-09,6.928385e-08,A_vs_D
YOR316C,-1.430456,9.607454e-07,1.115197e-05,A_vs_D
YOR343W-B,-1.082635,0.0114303,0.032764,A_vs_D
YOR344C,-2.469969,3.378067e-21,5.417352999999999e-19,A_vs_D
YOR347C,-1.050893,4.637879e-05,0.0003237484,A_vs_D
YOR348C,-1.171085,0.001141325,0.004808947,A_vs_D
YOR353C,-1.278522,3.910613e-08,6.947894e-07,A_vs_D
YOR357C,-1.590412,1.218484e-05,9.980428e-05,A_vs_D
YOR375C,-1.491163,3.332848e-05,0.0002420783,A_vs_D
YOR376W-A,-1.392319,0.0008898248,0.003923728,A_vs_D
YOR388C,-1.70821,0.00090232,0.003970208,A_vs_D
YPL002C,-1.366114,0.0003871302,0.001943304,A_vs_D
YPL003W,-1.062286,1.401884e-07,2.123953e-06,A_vs_D
YPL014W,-1.529296,2.018012e-05,0.000155079,A_vs_D
YPL018W,-2.011843,6.179519e-08,1.020542e-06,A_vs_D
YPL019C,-1.375143,1.853558e-10,5.676171e-09,A_vs_D
YPL081W,-1.282793,2.037415e-05,0.0001561762,A_vs_D
YPL112C,-1.066199,0.0001407088,0.0008357501,A_vs_D
YPL113C,-1.465051,1.584866e-05,0.0001248462,A_vs_D
YPL120W,-1.037866,2.260112e-07,3.203051e-06,A_vs_D
YPL152W,-1.046898,0.0002648128,0.001413108,A_vs_D
YPL162C,-1.363298,0.0006471683,0.003015666,A_vs_D
YPL165C,-1.523504,0.0004108946,0.002040743,A_vs_D
YPL177C,-1.03343,0.0003083027,0.001604438,A_vs_D
YPL192C,-6.693338,1.110338e-49,7.51822e-47,A_vs_D
YPL215W,-1.121981,0.0008662414,0.003836392,A_vs_D
YPL241C,-1.481526,0.0001139512,0.0007035652,A_vs_D
YPL250C,-2.243348,1.466772e-06,1.61345e-05,A_vs_D
YPL257W,-2.369095,3.520062e-10,1.002395e-08,A_vs_D
YPL264C,-1.213121,0.0001162069,0.0007145963,A_vs_D
YPL265W,-1.713299,3.131496e-16,2.935898e-14,A_vs_D
YPL274W,-1.902363,3.563205e-08,6.41572e-07,A_vs_D
YPL283C,-1.004174,0.01033204,0.03006852,A_vs_D
YPR003C,-1.61073,4.2816789999999996e-19,5.551607e-17,A_vs_D
YPR013C,-1.804537,4.811689e-16,4.442793e-14,A_vs_D
YPR028W,-1.423559,4.166915e-07,5.460899e-06,A_vs_D
YPR035W,-1.748617,7.678031e-09,1.591494e-07,A_vs_D
YPR051W,-1.704184,7.765115e-07,9.351899e-06,A_vs_D
YPR066W,-1.600755,1.039361e-09,2.672516e-08,A_vs_D
YPR071W,-1.558163,4.627193e-06,4.344856e-05,A_vs_D
YPR109W,-1.094119,0.0003074308,0.001601268,A_vs_D
YPR131C,-1.543572,1.348587e-06,1.496748e-05,A_vs_D
YPR138C,-1.343897,9.357738e-07,1.096655e-05,A_vs_D
YPR145W,-1.947114,1.565463e-17,1.730331e-15,A_vs_D
YPR147C,-1.268757,9.811921e-05,0.0006201831,A_vs_D
YPR155C,-1.071553,0.0001789229,0.001014178,A_vs_D
YPR156C,-2.940999,1.859276e-16,1.770379e-14,A_vs_D
YPR157W,-1.603309,4.998974e-05,0.000345786,A_vs_D
YPR158W-B,-1.562459,0.002297195,0.008722183,A_vs_D
YPR159W,-1.151341,0.0006667697,0.003094665,A_vs_D
YPR167C,-1.002958,0.001099119,0.004697075,A_vs_D
YPR181C,-1.069823,7.034341e-05,0.0004644342,A_vs_D
YPR192W,-1.158007,0.005262121,0.01730565,A_vs_D
YPR194C,-3.458101,1.42653e-13,8.781086e-12,A_vs_D
YPR196W,-1.529023,2.850938e-08,5.233017e-07,A_vs_D
YPR198W,-2.571425,2.8416220000000003e-27,6.926739e-25,A_vs_D
YPR200C,-1.517869,0.0008095867,0.003624997,A_vs_D
Q0045,2.296439,0.0003565016,0.001379378,A_vs_E
Q0070,8.290317,5.151414999999999e-100,1.569636e-96,A_vs_E
Q0250,1.396481,1.423866e-05,7.967895e-05,A_vs_E
Q0255,3.165602,5.570116e-15,2.672779e-13,A_vs_E
YAL011W,1.595787,3.673856e-15,1.820202e-13,A_vs_E
YAL019W,1.384266,5.782751e-12,1.594574e-10,A_vs_E
YAL024C,1.299362,4.522678e-09,6.278178e-08,A_vs_E
YAL025C,1.26764,5.133229e-05,0.0002474834,A_vs_E
YAL030W,1.026072,5.730762e-05,0.0002736933,A_vs_E
YAL035W,1.070596,7.326445e-07,5.874652e-06,A_vs_E
YAL036C,1.537377,1.172338e-06,8.908018e-06,A_vs_E
YAL053W,2.434222,1.966007e-32,5.990424e-30,A_vs_E
YAL059W,1.719557,3.607001e-09,5.08821e-08,A_vs_E
YAR002C-A,1.043523,3.426511e-05,0.0001741548,A_vs_E
YAR008W,1.176851,0.0002591797,0.001046681,A_vs_E
YAR014C,1.205701,1.005478e-11,2.618541e-10,A_vs_E
YAR042W,1.525865,8.319792000000001e-23,1.207162e-20,A_vs_E
YBL010C,1.200298,4.681521e-05,0.0002293343,A_vs_E
YBL023C,1.028444,1.137829e-05,6.560008e-05,A_vs_E
YBL071W-A,1.112962,0.01245272,0.02972458,A_vs_E
YBL075C,1.159651,0.004735008,0.01286453,A_vs_E
YBL113C,1.370609,1.196393e-09,1.918636e-08,A_vs_E
YBR030W,1.606382,2.164176e-09,3.23123e-08,A_vs_E
YBR045C,1.449547,2.232402e-07,2.051924e-06,A_vs_E
YBR083W,1.19262,6.679682e-08,6.994155e-07,A_vs_E
YBR156C,1.25849,8.226332e-05,0.0003769268,A_vs_E
YBR169C,1.152825,1.451278e-05,8.076795e-05,A_vs_E
YBR257W,1.15884,3.524875e-08,3.918817e-07,A_vs_E
YBR267W,1.230674,1.488526e-05,8.246435e-05,A_vs_E
YBR275C,1.058875,1.401528e-09,2.206953e-08,A_vs_E
YBR292C,1.510893,4.034695e-07,3.443617e-06,A_vs_E
YCL001W-A,1.733991,0.001087688,0.003629593,A_vs_E
YCL024W,1.654665,7.939895e-09,1.036097e-07,A_vs_E
YCL058W-A,1.279655,0.000142749,0.0006053668,A_vs_E
YCR020C,1.717989,8.354304e-09,1.078626e-07,A_vs_E
YCR024C-B,1.00959,0.001157181,0.003832535,A_vs_E
YCR025C,1.032266,0.0001092723,0.000481842,A_vs_E
YCR065W,1.322923,1.913279e-05,0.0001030904,A_vs_E
YCR071C,1.162758,0.0003821588,0.001471179,A_vs_E
YCR072C,1.007789,0.003503059,0.009921651,A_vs_E
YCR082W,1.563124,2.500446e-06,1.729593e-05,A_vs_E
YCR086W,1.326146,2.487164e-11,5.943833e-10,A_vs_E
YDL022C-A,2.347059,0.0004084884,0.001557777,A_vs_E
YDL024C,1.17115,0.002861771,0.008284862,A_vs_E
YDL042C,1.52783,3.230154e-08,3.645288e-07,A_vs_E
YDL060W,1.056735,6.120589e-05,0.0002900379,A_vs_E
YDL093W,1.26689,3.192796e-06,2.164282e-05,A_vs_E
YDL101C,1.392888,6.907925e-07,5.583142e-06,A_vs_E
YDL122W,1.15888,2.755727e-13,9.651378e-12,A_vs_E
YDL127W,1.18156,3.866797e-05,0.0001937851,A_vs_E
YDL148C,1.040699,5.311255e-05,0.0002550574,A_vs_E
YDL150W,1.208183,8.292175e-06,5.013146e-05,A_vs_E
YDL154W,1.599841,6.699933e-08,7.003326e-07,A_vs_E
YDL157C,1.249325,9.663594e-10,1.583063e-08,A_vs_E
YDL181W,1.254466,7.195156e-05,0.0003344567,A_vs_E
YDL186W,1.558315,0.001227323,0.004012572,A_vs_E
YDL201W,1.089469,4.374437e-05,0.0002158528,A_vs_E
YDL208W,1.054111,0.0001033803,0.0004595181,A_vs_E
YDL239C,1.535262,1.817575e-16,1.17833e-14,A_vs_E
YDL243C,1.334134,9.168869e-05,0.0004148113,A_vs_E
YDR014W-A,2.701414,5.267679e-06,3.375524e-05,A_vs_E
YDR034W-B,1.493312,0.003590868,0.01014499,A_vs_E
YDR070C,1.054381,0.004564762,0.01248506,A_vs_E
YDR097C,1.142655,1.110405e-05,6.426216e-05,A_vs_E
YDR113C,1.344154,1.706163e-06,1.234841e-05,A_vs_E
YDR121W,1.193349,2.725606e-08,3.145804e-07,A_vs_E
YDR165W,1.074154,5.613503e-05,0.000268514,A_vs_E
YDR184C,1.154791,0.0004927271,0.00182312,A_vs_E
YDR186C,1.016287,5.845067e-06,3.691175e-05,A_vs_E
YDR201W,1.077881,0.0003135711,0.001234105,A_vs_E
YDR207C,1.012946,6.597431e-06,4.07756e-05,A_vs_E
YDR218C,2.694031,7.95805e-17,5.449029e-15,A_vs_E
YDR266C,1.04266,5.80639e-08,6.14308e-07,A_vs_E
YDR285W,1.19789,1.426545e-06,1.057587e-05,A_vs_E
YDR309C,1.338076,0.0001044918,0.0004631076,A_vs_E
YDR310C,1.217383,2.831488e-07,2.522674e-06,A_vs_E
YDR317W,1.228819,0.01313805,0.03110461,A_vs_E
YDR344C,1.127441,0.01361845,0.03199339,A_vs_E
YDR359C,1.190688,2.298965e-09,3.392226e-08,A_vs_E
YDR361C,1.17643,1.187027e-05,6.830727e-05,A_vs_E
YDR374C,2.745756,6.631994e-08,6.956174e-07,A_vs_E
YDR405W,1.109604,3.820722e-07,3.286563e-06,A_vs_E
YDR440W,1.199969,4.915359e-07,4.080953e-06,A_vs_E
YDR446W,2.626845,4.988671e-08,5.352282e-07,A_vs_E
YDR464W,1.27095,1.42484e-12,4.407602e-11,A_vs_E
YDR465C,1.062748,0.0001159246,0.0005064119,A_vs_E
YDR478W,1.555661,1.098932e-11,2.837666e-10,A_vs_E
YDR507C,1.138773,6.868737e-05,0.0003212439,A_vs_E
YDR515W,2.194304,1.6834240000000003e-23,2.564697e-21,A_vs_E
YDR525W,1.861885,0.001649092,0.005179115,A_vs_E
YDR527W,1.292737,1.524625e-06,1.120755e-05,A_vs_E
YDR533C,1.025316,0.003817092,0.01068505,A_vs_E
YDR540C,1.311637,6.165813e-06,3.849843e-05,A_vs_E
YEL032W,1.380361,2.267365e-07,2.077793e-06,A_vs_E
YEL034W,1.350661,7.58627e-06,4.632338e-05,A_vs_E
YEL057C,1.196294,0.0002561502,0.001035132,A_vs_E
YER006W,1.342704,5.536466e-08,5.891597e-07,A_vs_E
YER058W,1.021861,3.864516e-05,0.0001937851,A_vs_E
YER060W-A,3.215959,2.333155e-18,2.031178e-16,A_vs_E
YER064C,1.44348,1.014482e-12,3.253819e-11,A_vs_E
YER082C,1.191758,3.10535e-06,2.114414e-05,A_vs_E
YER085C,1.806529,0.0001605401,0.0006734423,A_vs_E
YER095W,1.170686,0.0002823951,0.001130694,A_vs_E
YER115C,1.148703,1.101729e-08,1.392933e-07,A_vs_E
YER126C,1.09169,0.0005307919,0.001947409,A_vs_E
YER127W,1.310084,3.301439e-06,2.220637e-05,A_vs_E
YER132C,1.251713,3.879253e-12,1.099543e-10,A_vs_E
YER137C,2.269487,7.377956e-14,2.863775e-12,A_vs_E
YER154W,1.310838,4.697323e-09,6.49104e-08,A_vs_E
YER190C-B,1.133783,0.009485451,0.02365153,A_vs_E
YFL008W,1.16787,2.529666e-06,1.745842e-05,A_vs_E
YFL014W,1.527482,0.0007057289,0.002510631,A_vs_E
YFL040W,2.308493,1.1629570000000001e-17,9.449411e-16,A_vs_E
YFL060C,2.553515,0.0002733378,0.00109876,A_vs_E
YFR011C,1.034402,0.01375555,0.03226571,A_vs_E
YFR019W,1.070344,6.840311e-11,1.430274e-09,A_vs_E
YFR023W,1.809193,3.662014e-06,2.446964e-05,A_vs_E
YFR036W,1.160819,0.001322623,0.004276191,A_vs_E
YGL012W,1.387556,1.127906e-05,6.515126e-05,A_vs_E
YGL015C,1.353153,0.009015443,0.02264638,A_vs_E
YGL018C,1.302399,7.132711e-05,0.0003320607,A_vs_E
YGL019W,1.086825,1.746422e-05,9.527929e-05,A_vs_E
YGL023C,1.772769,1.301707e-10,2.592353e-09,A_vs_E
YGL029W,1.001109,0.003392004,0.009641266,A_vs_E
YGL034C,1.080782,0.0229396,0.04997995,A_vs_E
YGL041C-B,1.54017,1.217091e-05,6.990529e-05,A_vs_E
YGL050W,1.254988,2.082901e-16,1.293464e-14,A_vs_E
YGL057C,1.570377,1.491504e-09,2.31868e-08,A_vs_E
YGL061C,1.506964,2.826214e-09,4.083665e-08,A_vs_E
YGL075C,1.577624,1.905518e-05,0.0001027631,A_vs_E
YGL078C,1.215739,1.948126e-06,1.385284e-05,A_vs_E
YGL081W,1.92935,2.566704e-14,1.070725e-12,A_vs_E
YGL086W,1.13613,1.08813e-16,7.367852e-15,A_vs_E
YGL090W,1.367192,1.110074e-11,2.854342e-10,A_vs_E
YGL093W,1.259721,1.064018e-07,1.064717e-06,A_vs_E
YGL099W,1.559354,1.055142e-14,4.843979e-13,A_vs_E
YGL105W,1.133841,2.645309e-07,2.377657e-06,A_vs_E
YGL108C,1.358132,1.061787e-08,1.348028e-07,A_vs_E
YGL110C,1.104881,5.781107e-10,1.003706e-08,A_vs_E
YGL111W,1.181315,1.567656e-06,1.148232e-05,A_vs_E
YGL116W,1.018726,3.286756e-06,2.213203e-05,A_vs_E
YGL120C,1.278224,1.39465e-07,1.349047e-06,A_vs_E
YGL128C,1.315668,1.672634e-06,1.212013e-05,A_vs_E
YGL133W,1.031172,1.379353e-07,1.3385e-06,A_vs_E
YGL136C,1.007524,8.522745e-06,5.111969e-05,A_vs_E
YGL138C,1.112375,0.02276698,0.04971048,A_vs_E
YGL143C,1.349963,1.285338e-08,1.59854e-07,A_vs_E
YGL158W,1.626485,7.864312e-05,0.0003625198,A_vs_E
YGL163C,1.414661,5.329498e-09,7.270288e-08,A_vs_E
YGL170C,6.465401,7.422143e-34,2.512808e-31,A_vs_E
YGL171W,1.563566,7.91479e-10,1.317834e-08,A_vs_E
YGL174W,1.771672,3.071071e-11,7.062304e-10,A_vs_E
YGL175C,1.257173,1.498156e-07,1.433243e-06,A_vs_E
YGL180W,1.743699,1.681633e-21,2.0914029999999997e-19,A_vs_E
YGL183C,2.508402,9.771241e-10,1.596406e-08,A_vs_E
YGL201C,1.631004,1.21602e-10,2.43764e-09,A_vs_E
YGL204C,3.017245,1.344876e-06,1.001916e-05,A_vs_E
YGL207W,1.31604,2.293871e-13,8.127238e-12,A_vs_E
YGL208W,1.579444,8.336846e-07,6.632472e-06,A_vs_E
YGL209W,2.671663,4.213675e-14,1.67831e-12,A_vs_E
YGL210W,1.984766,6.003229e-21,7.035322999999999e-19,A_vs_E
YGL216W,1.762897,3.0081380000000003e-22,3.9851289999999997e-20,A_vs_E
YGL242C,1.363479,2.885603e-11,6.711779e-10,A_vs_E
YGR001C,1.135239,2.270211e-06,1.582914e-05,A_vs_E
YGR014W,1.118949,2.273273e-06,1.583237e-05,A_vs_E
YGR032W,1.82603,2.838993e-14,1.161129e-12,A_vs_E
YGR033C,1.044311,1.590106e-07,1.507015e-06,A_vs_E
YGR047C,1.198307,4.940104e-09,6.765167e-08,A_vs_E
YGR048W,1.107129,5.920555e-09,7.999969e-08,A_vs_E
YGR056W,1.129254,0.0008267055,0.002875539,A_vs_E
YGR072W,1.14594,2.067185e-09,3.110475e-08,A_vs_E
YGR079W,1.584653,1.396613e-05,7.865952e-05,A_vs_E
YGR083C,1.068099,3.806587e-07,3.281095e-06,A_vs_E
YGR091W,1.361808,4.277812e-07,3.635842e-06,A_vs_E
YGR092W,1.030768,3.97019e-08,4.3515e-07,A_vs_E
YGR093W,1.316554,5.838103e-10,1.007858e-08,A_vs_E
YGR095C,1.215316,1.412222e-05,7.924568e-05,A_vs_E
YGR102C,1.223213,1.049534e-07,1.053684e-06,A_vs_E
YGR112W,1.060146,0.0001933154,0.000797606,A_vs_E
YGR120C,1.324594,0.001375845,0.004421197,A_vs_E
YGR140W,1.411386,9.275131e-12,2.446868e-10,A_vs_E
YGR145W,1.485819,7.687458e-08,7.96724e-07,A_vs_E
YGR152C,1.656324,1.06671e-11,2.766184e-10,A_vs_E
YGR153W,1.989491,1.747928e-11,4.347703e-10,A_vs_E
YGR159C,1.683454,1.257698e-07,1.240196e-06,A_vs_E
YGR174C,1.658199,8.341351e-08,8.569008e-07,A_vs_E
YGR179C,1.258305,1.655544e-06,1.203924e-05,A_vs_E
YGR181W,1.66604,0.0001037263,0.0004607202,A_vs_E
YGR184C,1.683069,1.2933090000000001e-39,7.16493e-37,A_vs_E
YGR186W,1.39787,1.448375e-17,1.146286e-15,A_vs_E
YGR187C,1.927629,3.492612e-13,1.202485e-11,A_vs_E
YGR196C,1.805916,4.8501589999999995e-26,8.693196e-24,A_vs_E
YGR215W,1.09003,2.215681e-08,2.621817e-07,A_vs_E
YGR225W,1.074975,0.0001142288,0.0005004387,A_vs_E
YGR235C,1.164676,1.374877e-05,7.765061e-05,A_vs_E
YGR238C,1.248764,3.643239e-12,1.037472e-10,A_vs_E
YGR239C,1.857197,2.525629e-10,4.678171e-09,A_vs_E
YGR245C,1.372432,1.26239e-07,1.242812e-06,A_vs_E
YGR251W,1.772844,1.494493e-11,3.763406e-10,A_vs_E
YGR270W,1.235403,3.230866e-15,1.613844e-13,A_vs_E
YGR273C,1.72869,0.001827584,0.005647716,A_vs_E
YGR274C,1.241072,3.225571e-15,1.613844e-13,A_vs_E
YGR278W,1.525594,7.842047e-14,2.968288e-12,A_vs_E
YGR280C,1.176475,2.03946e-05,0.0001090216,A_vs_E
YGR283C,1.48552,3.211398e-10,5.807198e-09,A_vs_E
YHL010C,1.335679,3.925621e-15,1.913819e-13,A_vs_E
YHL028W,1.531083,1.645081e-06,1.199178e-05,A_vs_E
YHL031C,1.191153,3.842337e-05,0.0001928764,A_vs_E
YHL037C,1.529266,1.844642e-05,9.99222e-05,A_vs_E
YHR014W,1.160781,0.005324751,0.01429473,A_vs_E
YHR015W,1.831983,1.027594e-07,1.035067e-06,A_vs_E
YHR023W,1.113115,6.587671e-10,1.115146e-08,A_vs_E
YHR032W,1.67897,3.15544e-12,9.070401e-11,A_vs_E
YHR040W,1.479328,3.139569e-05,0.0001610483,A_vs_E
YHR066W,1.005298,0.001144489,0.003798926,A_vs_E
YHR088W,1.255928,1.598092e-06,1.167718e-05,A_vs_E
YHR089C,1.160688,1.39156e-05,7.84474e-05,A_vs_E
YHR096C,1.389866,0.002981943,0.008587882,A_vs_E
YHR119W,1.224984,1.967502e-16,1.248954e-14,A_vs_E
YHR126C,2.469372,0.0001205715,0.0005240817,A_vs_E
YHR127W,1.175032,1.131625e-06,8.655398e-06,A_vs_E
YHR129C,1.029355,0.0008752676,0.003016901,A_vs_E
